Iteration,Value
990,20.918664436176897
1000,21.045453894399365
1010,21.34506636893623
1020,21.52868574104089
1030,21.550758837299444
1040,21.600701470714693
1050,21.762512108509856
1060,21.86536218589616
1070,21.9247793906785
1080,21.95653294494966
1090,22.425550141630552
1100,22.90658140206411
1110,24.099925633876847
1120,25.701161281372098
1130,26.31611765310934
1140,26.527265618000186
1150,26.909109043171398
1160,27.006724729995348
1170,27.1577202524078
1180,27.185454618512594
1190,27.29410218260581
1200,27.432723730213695
1210,27.466436411853316
1220,27.525684718094173
1230,27.563012667348485
1240,27.568707209618907
1250,27.565309614677734
1260,27.561037164613182
1270,27.557871264954155
1280,27.561451797104265
1290,27.55773576164116
1300,27.546232892290416
1310,27.53559160978541
1320,27.53000722714852
1330,27.52410826260342
1340,27.506478445658033
1350,27.488716654332297
1360,27.47893939820568
1370,27.46409452857239
1380,27.452703758061975
1390,27.449763211472984
1400,27.446463383525067
1410,27.49945011187492
1420,27.598865832572567
1430,27.83566166472528
1440,27.912048037258366
1450,27.91912442112439
1460,27.930064192097824
1470,27.938489308782632
1480,27.93882757486846
1490,27.946027918765637
1500,27.95979729542668
1510,27.97943227410221
1520,28.003604359715823
1530,28.01212287283253
1540,28.014129238973265
1550,28.01496444209809
1560,28.017902180435243
1570,28.06706074465476
1580,28.09947161758295
1590,28.160695744712623
1600,28.203339714482073
1610,28.215913889978726
1620,28.216448327563377
1630,28.227627027552852
1640,28.22708156453085
1650,28.227941679376016
1660,28.22525283302406
1670,28.222970971573876
1680,28.22149392821106
1690,28.220617810023587
1700,28.238032393200392
1710,28.24770889636212
1720,28.245556866728254
1730,28.25753332458309
1740,28.29976187327667
1750,28.313316889499596
1760,28.335385348832407
1770,28.34673947721021
1780,28.346406355666833
1790,28.344408482331918
1800,28.35061931014114
1810,28.3478586283264
1820,28.348042914663825
1830,28.342342683695502
1840,28.337852259939254
1850,28.327723743922764
1860,28.32124722875941
1870,28.317869068218457
1880,28.308648317237523
1890,28.302797554502934
1900,28.32638160207128
1910,28.379949519534303
1920,28.496537126826322
1930,28.568697482311343
1940,28.657651864843725
1950,28.75687245502974
1960,28.871311138364234
1970,28.930911693880503
1980,28.983631674479458
1990,29.00049445508174
2000,29.05195544337662
2010,29.07554115183449
2020,29.090899155421337
2030,29.088724276039688
2040,29.091688008764542
2050,29.099708035181333
2060,29.106196688515194
2070,29.106768487983032
2080,29.10450159333146
2090,29.09695638988615
2100,29.088726902978326
2110,29.08188964864906
2120,29.07394767231585
2130,29.068232326774027
2140,29.0573118730285
2150,29.052297051864574
2160,29.045553397763133
2170,29.038505795546026
2180,29.03416493099791
2190,29.030596720341002
2200,29.06539610016872
2210,29.314850869750153
2220,29.4883777855409
2230,29.5754743956945
2240,29.711400372750262
2250,29.771906617618242
2260,29.946320517693533
2270,30.240106841177656
2280,30.276289113967234
2290,30.289857298060745
2300,30.313034379454855
2310,30.34839313711391
2320,30.49494488468563
2330,30.576990885163816
2340,30.619576366389317
2350,30.648323860966045
2360,30.74687169410562
2370,30.777011603082748
2380,30.835851458913012
2390,30.981966956506348
2400,31.026796169654908
2410,31.078343068295524
2420,31.219748353010118
2430,31.302636316882563
2440,31.368527079680717
2450,31.40464828836504
2460,31.45889407607038
2470,31.533953072564316
2480,31.570161102747456
2490,31.637258906367713
2500,31.6484253972853
2510,31.666924632808026
2520,31.687946982862712
2530,31.695691748098184
2540,31.71202261003124
2550,31.72304381829514
2560,31.739338371752815
2570,31.751624845880933
2580,31.75035788430786
2590,31.76871174871423
2600,31.770217551615062
2610,31.779743887750996
2620,31.779606692959383
2630,31.781029637391747
2640,31.783447348268773
2650,31.78449790334951
2660,31.78406890646268
2670,31.784834343386073
2680,31.787316508903643
2690,31.79270359481788
2700,31.802068950028676
2710,31.80823710762248
2720,31.814324097572552
2730,31.81540429600966
2740,31.8149230555182
2750,31.816345576201755
2760,31.819947984776796
2770,31.821016162842646
2780,31.826958757032557
2790,31.827112966661154
2800,31.831829933141613
2810,31.850317528614873
2820,31.89020137733707
2830,31.916848274840603
2840,31.932938203921772
2850,31.95542827045052
2860,31.97433026511399
2870,31.978265170715154
2880,31.98729910325749
2890,31.994662428410415
2900,31.996518584498702
2910,32.00715483775352
2920,32.009333776494195
2930,32.0096576574844
2940,32.0100792090071
2950,32.0153398694599
2960,32.01626875011064
2970,32.020320009469295
2980,32.02021704137377
2990,32.02158179362402
3000,32.023957788555194
3010,32.02448680612121
3020,32.02434881075642
3030,32.02426704114676
3040,32.022208300441385
3050,32.0207859153683
3060,32.01976659630782
3070,32.025138377691086
3080,32.046277893976594
3090,32.05940042412869
3100,32.07096227544421
3110,32.10834706189969
3120,32.147862697490176
3130,32.18719575901117
3140,32.24487451471352
3150,32.25668097985787
3160,32.30732893076762
3170,32.33582174730892
3180,32.35145386953639
3190,32.37238910010677
3200,32.38399900058245
3210,32.40404191806333
3220,32.42914235570854
3230,32.43893537548642
3240,32.44032767995113
3250,32.44390254848458
3260,32.450984469072786
3270,32.460262151583116
3280,32.46605008094185
3290,32.46977670745465
3300,32.47860498002503
3310,32.481215548990654
3320,32.485471606758715
3330,32.48722277001901
3340,32.48883553840899
3350,32.49001021752099
3360,32.49536924019006
3370,32.502896642035346
3380,32.51155254565262
3390,32.5192666926537
3400,32.52987313944772
3410,32.54112164352294
3420,32.54746648933573
3430,32.54821748870563
3440,32.55298050967063
3450,32.55794956970736
3460,32.56435398538186
3470,32.571609264604646
3480,32.572639732822076
3490,32.57850530374925
3500,32.580991788061695
3510,32.59313558392917
3520,32.60049788939292
3530,32.6034890742704
3540,32.604732115017676
3550,32.60744096610398
3560,32.609938884148335
3570,32.611807297771925
3580,32.613030392603704
3590,32.61627793404773
3600,32.617211701226424
3610,32.626240402591066
3620,32.631546904154334
3630,32.63231580473247
3640,32.63295978289833
3650,32.63439695427032
3660,32.6370666585507
3670,32.64577522296804
3680,32.65166481465637
3690,32.65698374085618
3700,32.660063982526474
3710,32.66184345830879
3720,32.66759347772712
3730,32.67149107896655
3740,32.68538064788852
3750,32.68970275317533
3760,32.6976855737765
3770,32.70158816357971
3780,32.70535390503739
3790,32.71313806835679
3800,32.71515611927161
3810,32.71544648431779
3820,32.72025381189296
3830,32.722796858032666
3840,32.72329861009856
3850,32.72385256026692
3860,32.723980311116314
3870,32.72412173944768
3880,32.72389194712712
3890,32.72512701484282
3900,32.72595259609039
3910,32.72953686090442
3920,32.732669138229745
3930,32.73566099874602
3940,32.74070476075181
3950,32.74780352248453
3960,32.75129550811731
3970,32.75604262041707
3980,32.759687960894034
3990,32.76736219127431
4000,32.77888503084485
4010,32.781110306575314
4020,32.78276626307674
4030,32.78759026723887
4040,32.79303476417209
4050,32.7971090774366
4060,32.81802883422128
4070,32.82761402131279
4080,32.8348685576108
4090,32.84237049002567
4100,32.844826009104835
4110,32.85314424185487
4120,32.86046022957371
4130,32.866834210564114
4140,32.8723053864184
4150,32.87782329537621
4160,32.87888533825966
4170,32.88498859080907
4180,32.8868943554671
4190,32.89062052519699
4200,32.89835925725299
4210,32.91203468568047
4220,32.92324590884918
4230,32.932013607483285
4240,32.941919420872665
4250,32.96350071089343
4260,32.98431407505822
4270,32.99202754767971
4280,32.99795847372379
4290,33.01033435864727
4300,33.02317083680836
4310,33.031273040162496
4320,33.03677462958304
4330,33.037712159058394
4340,33.03820588550648
4350,33.048749625927194
4360,33.0494692460961
4370,33.04954838443618
4380,33.05813139841022
4390,33.058833110652564
4400,33.05929409368857
4410,33.06119950965566
4420,33.06251528415892
4430,33.06487565853077
4440,33.072462148803446
4450,33.074723107184035
4460,33.08163307383429
4470,33.08643966145869
4480,33.09110054399814
4490,33.09784629835316
4500,33.10361934685378
4510,33.10501713071472
4520,33.105652660942596
4530,33.10691221192552
4540,33.10759640880328
4550,33.10836447843216
4560,33.11064763811046
4570,33.11071079795304
4580,33.1111537588009
4590,33.11183392374415
4600,33.11524026676824
4610,33.1214065312716
4620,33.12501723234942
4630,33.130534146249026
4640,33.13856623410142
4650,33.14326342679795
4660,33.1489256465154
4670,33.15731741996974
4680,33.16140121372937
4690,33.16352626784327
4700,33.167677205296
4710,33.17141734979227
4720,33.177048718379154
4730,33.17844677612986
4740,33.18000873158895
4750,33.1807888045043
4760,33.181546937793236
4770,33.18499500990413
4780,33.187814624452386
4790,33.1897983319859
4800,33.19787068393294
4810,33.20188662264823
4820,33.202500870259406
4830,33.202614973242724
4840,33.20285651490146
4850,33.20335962817758
4860,33.203996586806205
4870,33.20512261961572
4880,33.20831642776733
4890,33.211703671111685
4900,33.21344689586245
4910,33.217705564921395
4920,33.21931877394826
4930,33.221055584765665
4940,33.22294179347587
4950,33.22501375878289
4960,33.22826537124873
4970,33.23095255541564
4980,33.23154742952244
4990,33.232730022976305
5000,33.233277848801436
5010,33.234315745730385
5020,33.23501979307556
5030,33.235625489015526
5040,33.236713180227405
5050,33.237916845033595
5060,33.23932172928227
5070,33.243042993595196
5080,33.25078226346716
5090,33.262976363498474
5100,33.269197950413265
5110,33.27751885818278
5120,33.283359764802576
5130,33.29762318954061
5140,33.299851077039264
5150,33.30449170065609
5160,33.31340512890584
5170,33.3187844607097
5180,33.324905244366924
5190,33.33392590313358
5200,33.34514023328206
5210,33.347880417762404
5220,33.3572390905295
5230,33.372915194669844
5240,33.38146795515285
5250,33.39368307397853
5260,33.43411685537165
5270,33.461747621196466
5280,33.48769780998072
5290,33.50471072404515
5300,33.518944070616
5310,33.5322856655111
5320,33.550963831324616
5330,33.57134226957178
5340,33.58341083688955
5350,33.59641952757636
5360,33.601132916881454
5370,33.608310854419436
5380,33.619936330820465
5390,33.62797005526094
5400,33.63297740053696
5410,33.676441940057586
5420,33.68467020305578
5430,33.691105011396246
5440,33.70345492952954
5450,33.71083884771491
5460,33.71378380082953
5470,33.71481393709636
5480,33.7166549288448
5490,33.720874027941754
5500,33.727516286776925
5510,33.73458792272832
5520,33.738960406546255
5530,33.74727271184616
5540,33.7500082570206
5550,33.75208531394703
5560,33.75406711224423
5570,33.75588312605493
5580,33.76635228806472
5590,33.77419859529836
5600,33.77584621561554
5610,33.777540169225425
5620,33.77841953507529
5630,33.782356749475845
5640,33.78393587992073
5650,33.784800770163685
5660,33.80309273204108
5670,33.80520576708211
5680,33.80998014561029
5690,33.81722193573178
5700,33.818612462655395
5710,33.820752297191554
5720,33.82206395725846
5730,33.837358062705896
5740,33.8450462660423
5750,33.84517392452768
5760,33.84549082753082
5770,33.845876705922635
5780,33.84610867312022
5790,33.84625210198361
5800,33.846848168111315
5810,33.8472408769067
5820,33.84717983848124
5830,33.84802514297929
5840,33.84791319182024
5850,33.848377928576745
5860,33.84853651545141
5870,33.85014660416664
5880,33.84967738044889
5890,33.84850793518003
5900,33.847869176275395
5910,33.84792570568336
5920,33.84750892351758
5930,33.84704329384354
5940,33.8467534878322
5950,33.84654913645734
5960,33.846060444992254
5970,33.845853244307136
5980,33.84548283539875
5990,33.84547959451695
6000,33.84571006724917
6010,33.845956996390065
6020,33.8463929219991
6030,33.84705297748835
6040,33.84880991324802
6050,33.84992783668114
6060,33.85052743895529
6070,33.850860362045836
6080,33.85116989647183
6090,33.851327017816786
6100,33.85194051726237
6110,33.852616174307855
6120,33.85277717970422
6130,33.8528907704248
6140,33.85318480413107
6150,33.85398773451319
6160,33.85443261278711
6170,33.854843322506596
6180,33.85498052748564
6190,33.85535720561603
6200,33.85579739978851
6210,33.856161060417584
6220,33.85673848588179
6230,33.85884744415386
6240,33.85982095616226
6250,33.86104056602365
6260,33.86308258865335
6270,33.86423931744671
6280,33.86532186461253
6290,33.86570885217018
6300,33.8664545404271
6310,33.86996883392954
6320,33.87082001832371
6330,33.87240366642647
6340,33.87261940754652
6350,33.87323710530496
6360,33.87464175427184
6370,33.87532575611052
6380,33.87550112682951
6390,33.87610303697324
6400,33.87660244183205
6410,33.877097384245225
6420,33.878904564358336
6430,33.87930995203615
6440,33.87989188027708
6450,33.880347092894475
6460,33.88139596416333
6470,33.88149295924329
6480,33.88202451948139
6490,33.88252379510031
6500,33.88255976969993
6510,33.88307933432361
6520,33.88321756081562
6530,33.88332461349116
6540,33.88431333710682
6550,33.884190782032114
6560,33.88421956427493
6570,33.88452410765014
6580,33.884412207977334
6590,33.88466180262563
6600,33.88461152302647
6610,33.88459643931652
6620,33.884631166907205
6630,33.88461495826839
6640,33.88498913322097
6650,33.88503169131932
6660,33.885113524978124
6670,33.88533140712167
6680,33.885611139232765
6690,33.885915990567035
6700,33.886492078010605
6710,33.88705800173879
6720,33.887573840961714
6730,33.88800887828652
6740,33.888062039965725
6750,33.88804033307666
6760,33.88799311881289
6770,33.887797467357245
6780,33.8877004505297
6790,33.887366895358625
6800,33.887171639784334
6810,33.88703133132459
6820,33.88706306463492
6830,33.88692085723783
6840,33.88685187578461
6850,33.88687699145666
6860,33.88688462881027
6870,33.88696646572488
6880,33.88702396316454
6890,33.88710450764052
6900,33.88716402330764
6910,33.887413965067964
6920,33.887458187234735
6930,33.8875960918097
6940,33.88805526034039
6950,33.888475082002856
6960,33.88871823936892
6970,33.88915485105259
6980,33.8895480044539
6990,33.89101163092574
7000,33.89359328024628
7010,33.89507229467564
7020,33.896640318566895
7030,33.89719739950462
7040,33.8974848716815
7050,33.89782634000118
7060,33.89832057117482
7070,33.89970121016587
7080,33.901897890883475
7090,33.90550252161908
7100,33.9080355045581
7110,33.9092471447992
7120,33.910542057407326
7130,33.91335156771594
7140,33.916775019824904
7150,33.92092111855149
7160,33.923135400262
7170,33.92723488702011
7180,33.92749762887775
7190,33.92801876901018
7200,33.92796878393681
7210,33.92828829575322
7220,33.92835094737157
7230,33.92835518038621
7240,33.9283608152539
7250,33.92875354053558
7260,33.92899299868405
7270,33.92920340660346
7280,33.92961334361198
7290,33.93082616323079
7300,33.93131327869827
7310,33.93153883149672
7320,33.93205370417761
7330,33.932102524631055
7340,33.93219963093265
7350,33.93227014090323
7360,33.93248814650126
7370,33.93253200762273
7380,33.93258613172681
7390,33.93309435476762
7400,33.933615255345835
7410,33.933734657658476
7420,33.93385581966334
7430,33.93395944369957
7440,33.93422573534555
7450,33.9345859005796
7460,33.93497349322534
7470,33.9351670325539
7480,33.9358475017695
7490,33.93677575311572
7500,33.93732445167701
7510,33.93790196024905
7520,33.9387256143274
7530,33.93883702360824
7540,33.93901790821687
7550,33.9391429485297
7560,33.939289739872
7570,33.93930942117332
7580,33.93945890264639
7590,33.93973280314232
7600,33.940503661104735
7610,33.940647247931224
7620,33.941290201414446
7630,33.941763926327596
7640,33.94188568058823
7650,33.94244262928511
7660,33.94302033318977
7670,33.943138030522
7680,33.9433018166497
7690,33.943724626004155
7700,33.9438042532444
7710,33.94406015424332
7720,33.944171408680646
7730,33.94421853332738
7740,33.944235388090036
7750,33.944179080508576
7760,33.94512554367256
7770,33.94496091574657
7780,33.94490009117985
7790,33.94484398174889
7800,33.94471194153801
7810,33.944635694589344
7820,33.94459928981774
7830,33.944536415796435
7840,33.94442510584249
7850,33.94424840514005
7860,33.94412041923676
7870,33.944020120825954
7880,33.94418566249648
7890,33.94381590291404
7900,33.94372992674979
7910,33.943389912870266
7920,33.94302274998363
7930,33.94277384758312
7940,33.94264155743965
7950,33.94277224578208
7960,33.94263931765681
7970,33.94257490756456
7980,33.942441516213684
7990,33.94224721078243
8000,33.94213675203932
8010,33.94195622049663
8020,33.94182325546847
8030,33.94177415166347
8040,33.94155428329058
8050,33.94149167494656
8060,33.94140783361958
8070,33.94136815258264
8080,33.941301275244456
8090,33.941187540115465
8100,33.94116001419717
8110,33.94112690940815
8120,33.94109738813242
8130,33.94103621818706
8140,33.94094168216817
8150,33.94080053551191
8160,33.940746091017395
8170,33.94071039802056
8180,33.94068543077567
8190,33.940651011883716
8200,33.9406024593741
8210,33.94050246366453
8220,33.94044682472024
8230,33.94021314759987
8240,33.93989278492354
8250,33.93976285745966
8260,33.93971972950913
8270,33.939677253681694
8280,33.93963578062077
8290,33.93958284324412
8300,33.939467847698396
8310,33.93931008130017
8320,33.93917357874979
8330,33.938956124667435
8340,33.93878295627447
8350,33.93860548463071
8360,33.93854167663968
8370,33.93843921028462
8380,33.9384023860116
8390,33.938342259758755
8400,33.93817139446687
8410,33.93807023000737
8420,33.938020826619464
8430,33.93794885852236
8440,33.937921318147225
8450,33.93767658476674
8460,33.93757796659169
8470,33.93731436469257
8480,33.93720424750126
8490,33.93699625116675
8500,33.93680709124482
8510,33.936547144119835
8520,33.93648600317194
8530,33.93618751925231
8540,33.93596276242458
8550,33.93579908612676
8560,33.93563203315766
8570,33.93557597058908
8580,33.93548037824025
8590,33.93542314710895
8600,33.935057968397764
8610,33.9349263566116
8620,33.93482258637803
8630,33.93456770355415
8640,33.93427438530726
8650,33.9340800154238
8660,33.93387053120617
8670,33.93381537096919
8680,33.93362063485326
8690,33.93356998454014
8700,33.933504001614665
8710,33.93339684009257
8720,33.933359982546214
8730,33.933305069411155
8740,33.9332738462448
8750,33.93321743733689
8760,33.93317263818232
8770,33.932960809959695
8780,33.932830882685366
8790,33.93271225149329
8800,33.93260445805067
8810,33.93250641247023
8820,33.932234986963415
8830,33.93208588155914
8840,33.93195184719407
8850,33.931902150396446
8860,33.93186583362488
8870,33.931794131881475
8880,33.93176764816922
8890,33.9317123539927
8900,33.9316093628073
8910,33.93149726939975
8920,33.931372646502496
8930,33.9313287668429
8940,33.931214964081306
8950,33.931091775787
8960,33.93104131047325
8970,33.93092732835515
8980,33.93083081089347
8990,33.93078688985189
9000,33.93068054911304
9010,33.930602290780044
9020,33.93051946791751
9030,33.93045758302867
9040,33.93045436809109
9050,33.93045526520245
9060,33.930515206964394
9070,33.93066122396878
9080,33.930990354318084
9090,33.93112592286817
9100,33.93126864373702
9110,33.931467212963355
9120,33.93168187494232
9130,33.93193068720951
9140,33.932256050350624
9150,33.93229445496926
9160,33.93240246140512
9170,33.93264020071861
9180,33.93322841773245
9190,33.9334722492141
9200,33.933693748120994
9210,33.93409213005073
9220,33.934359590351356
9230,33.93460685397184
9240,33.93509492989519
9250,33.93571171103598
9260,33.93608487034905
9270,33.936429673828115
9280,33.93651362846797
9290,33.93663440538671
9300,33.93700733391495
9310,33.9370972941304
9320,33.93710287437779
9330,33.93724667687836
9340,33.93745477302521
9350,33.937797548954556
9360,33.93809234957132
9370,33.93819791934987
9380,33.93836830062575
9390,33.93870199679262
9400,33.93974805434535
9410,33.940058133894134
9420,33.940367740145284
9430,33.94086713431436
9440,33.94143713859338
9450,33.94243505636131
9460,33.9433668027028
9470,33.943624497434946
9480,33.94391203308209
9490,33.94503099486625
9500,33.94584686851041
9510,33.94613865074082
9520,33.947265793430084
9530,33.94736761232418
9540,33.94767248868029
9550,33.94803957705667
9560,33.9480656882873
9570,33.94822382248063
9580,33.94843864756136
9590,33.94863238673646
9600,33.948795552713264
9610,33.94895324455059
9620,33.94921944046184
9630,33.9492708735691
9640,33.949536887638324
9650,33.949593059161906
9660,33.94965371654452
9670,33.949659338027615
9680,33.949642004398584
9690,33.94963670993319
9700,33.94961247904079
9710,33.94968351158209
9720,33.94967037353707
9730,33.94966610234566
9740,33.94964436859813
9750,33.949744443977586
9760,33.94966380776105
9770,33.94991975899722
9780,33.94991148200755
9790,33.94989090769392
9800,33.949933532419685
9810,33.94996986200381
9820,33.95001846999263
9830,33.95016966768474
9840,33.95037560842756
9850,33.95061386587677
9860,33.95079220247021
9870,33.95156274196926
9880,33.95245778162068
9890,33.9533577578562
9900,33.953957725812074
9910,33.95515071821204
9920,33.95555410064572
9930,33.95680173965407
9940,33.95744346806285
9950,33.95802056289353
9960,33.95814455647942
9970,33.95857601797815
9980,33.95915006764705
9990,33.960437662042324
10000,33.96108784327016
